Function Name,Number of Calls,Elapsed Inclusive Time %,Elapsed Exclusive Time %,Avg Elapsed Inclusive Time,Avg Elapsed Exclusive Time,Module Name,
"std::locale::_Getfacet",8,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Draw_System::~Draw_System",1,0.03,0.00,2.31,0.00,"Project_Valerian.exe",
"std::unique_ptr<Scene_Graph,std::default_delete<Scene_Graph> >::get",3,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Tree_comp_alloc<std::_Tmap_traits<Coordinate,bool,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,bool> >,0> >::_Construct",1,0.00,0.00,0.01,0.00,"Project_Valerian.exe",
"std::unique_ptr<std::_Facet_base,std::default_delete<std::_Facet_base> >::get",2,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Unique_ptr_base<Game_Library,std::default_delete<Game_Library> >::_Myptr",10,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Cursor::Collect_Bus_Messages",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::unique_ptr<Cursor,std::default_delete<Cursor> >::get",3,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Destroy_range1<std::allocator<int> >",264,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Draw_System::Clear_Primitive_Instruction_Array",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_String_alloc<std::_String_base_types<char,std::allocator<char> > >::_String_alloc<std::_String_base_types<char,std::allocator<char> > ><std::allocator<char> const &,void>",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Render_Component::Increment_Simple_Animation",2,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::unique_ptr<Cursor,std::default_delete<Cursor> >::~unique_ptr<Cursor,std::default_delete<Cursor> >",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Uninitialized_backout_al<std::vector<int,std::allocator<int> > *,std::allocator<std::vector<int,std::allocator<int> > > >::__autoclassinit2",10,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Unique_ptr_base<Draw_System,std::default_delete<Draw_System> >::_Unique_ptr_base<Draw_System,std::default_delete<Draw_System> ><Draw_System *>",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<std::vector<int,std::allocator<int> >,std::allocator<std::vector<int,std::allocator<int> > > >::vector<std::vector<int,std::allocator<int> >,std::allocator<std::vector<int,std::allocator<int> > > >",1,0.00,0.00,0.01,0.00,"Project_Valerian.exe",
"std::unique_ptr<Game_Library,std::default_delete<Game_Library> >::~unique_ptr<Game_Library,std::default_delete<Game_Library> >",1,0.01,0.00,0.81,0.00,"Project_Valerian.exe",
"UI::Mouse_Event",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<UI_Component_Item_Slot_Button,std::allocator<UI_Component_Item_Slot_Button> >::vector<UI_Component_Item_Slot_Button,std::allocator<UI_Component_Item_Slot_Button> >",8,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Default_allocator_traits<std::allocator<Coordinate> >::max_size",28,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::forward<std::allocator<int> >",210,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::unique_ptr<Scene_Graph,std::default_delete<Scene_Graph> >::~unique_ptr<Scene_Graph,std::default_delete<Scene_Graph> >",1,0.02,0.00,1.37,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<Coordinate,std::allocator<Coordinate> > >::_Free_proxy",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::allocator<std::vector<int,std::allocator<int> > >::deallocate",10,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::allocator<std::vector<int,std::allocator<int> > >::allocate",10,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::allocator<std::_Container_proxy>::allocator<std::_Container_proxy><int>",258,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"UI_Window_Screen_Buttons::Draw",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"UI::~UI",1,0.01,0.00,1.23,0.00,"Project_Valerian.exe",
"?width@ios_base@std@@QBE_JXZ",1,0.00,0.00,0.00,0.00,"MSVCP140D.dll",
"UI::Push_Message_To_Console",2,0.00,0.00,0.05,0.00,"Project_Valerian.exe",
"UI_Window_Player_Diagnostic::operator=",1,0.01,0.00,0.82,0.00,"Project_Valerian.exe",
"std::unique_ptr<Draw_System,std::default_delete<Draw_System> >::~unique_ptr<Draw_System,std::default_delete<Draw_System> >",1,0.48,0.00,40.25,0.00,"Project_Valerian.exe",
"std::_Tree_comp_alloc<std::_Tmap_traits<Coordinate,Tile,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,Tile> >,0> >::~_Tree_comp_alloc<std::_Tmap_traits<Coordinate,Tile,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,Tile> >,0> >",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<Tile_Queue,std::allocator<Tile_Queue> > >::_Mylast",2,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::allocator<std::vector<int,std::allocator<int> > >,std::_Vector_val<std::_Simple_types<std::vector<int,std::allocator<int> > > >,1>::_Compressed_pair<std::allocator<std::vector<int,std::allocator<int> > >,std::_Vector_val<std::_Simple_types<std::vector<int,std::allocator<int> > > >,1><>",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"?good@ios_base@std@@QBE_NXZ",2,0.00,0.00,0.00,0.00,"MSVCP140D.dll",
"std::_Compressed_pair<std::allocator<std::vector<int,std::allocator<int> > >,std::_Vector_val<std::_Simple_types<std::vector<int,std::allocator<int> > > >,1>::_Compressed_pair<std::allocator<std::vector<int,std::allocator<int> > >,std::_Vector_val<std::_Simple_types<std::vector<int,std::allocator<int> > > >,1><std::allocator<std::vector<int,std::allocator<int> > > >",2,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::endl<char,std::char_traits<char> >",1,0.00,0.00,0.26,0.00,"Project_Valerian.exe",
"std::vector<UI_Component_Item_Slot_Button,std::allocator<UI_Component_Item_Slot_Button> >::_Tidy",14,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Tree<std::_Tmap_traits<Coordinate,bool,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,bool> >,0> >::_Tidy",1,0.00,0.00,0.18,0.00,"Project_Valerian.exe",
"std::_Tree_comp_alloc<std::_Tmap_traits<Coordinate,bool,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,bool> >,0> >::_Free_proxy",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Scene_Graph::`scalar deleting destructor'",1,0.02,0.00,1.37,0.00,"Project_Valerian.exe",
"__scrt_is_managed_app",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<UI_Component_Item_Slot_Button,std::allocator<UI_Component_Item_Slot_Button> > >::_Getal",34,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Message_Input::`default constructor closure'",10,0.00,0.00,0.02,0.00,"Project_Valerian.exe",
"Render_Component::Draw_With_Animated_Simple_Clip",2,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Global_Service_Locator::Register_Game_Library",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Message_Array::`scalar deleting destructor'",1,0.06,0.00,4.72,0.00,"Project_Valerian.exe",
"std::vector<std::vector<int,std::allocator<int> >,std::allocator<std::vector<int,std::allocator<int> > > >::_Move_from",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"__security_init_cookie",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"AI_Job_Component::Structure_Job_Triage",4,0.00,0.00,0.02,0.00,"Project_Valerian.exe",
"std::unique_ptr<Cursor,std::default_delete<Cursor> >::operator->",3,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::unique_ptr<std::_Facet_base,std::default_delete<std::_Facet_base> >::release",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Message_Core::Get_Message_String",2,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Message_Input::operator=",2,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Cursor::Parse_Input_Message",2,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::unique_ptr<Message_Array,std::default_delete<Message_Array> >::get",3,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Tree<std::_Tmap_traits<Coordinate,bool,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,bool> >,0> >::clear",1,0.00,0.00,0.17,0.00,"Project_Valerian.exe",
"std::_Tree_comp_alloc<std::_Tmap_traits<Coordinate,bool,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,bool> >,0> >::_Tree_comp_alloc<std::_Tmap_traits<Coordinate,bool,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,bool> >,0> >",1,0.00,0.00,0.01,0.00,"Project_Valerian.exe",
"Message_Core::operator=",2,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Cursor::Get_Recent_Mouse_Action",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::unique_ptr<UI,std::default_delete<UI> >::~unique_ptr<UI,std::default_delete<UI> >",1,0.01,0.00,1.25,0.00,"Project_Valerian.exe",
"RtlInitializeSListHead",1,0.00,0.00,0.00,0.00,"ntdll.dll",
"snprintf",5,0.00,0.00,0.02,0.00,"Project_Valerian.exe",
"UI_Window_Structure_Create::Draw",1,0.00,0.00,0.15,0.00,"Project_Valerian.exe",
"std::_Tree<std::_Tmap_traits<Coordinate,Tile,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,Tile> >,0> >::_Tidy",1,0.01,0.00,0.87,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::default_delete<Global_Service_Locator>,Global_Service_Locator *,1>::_Get_second",17,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Global_Service_Locator::__autoclassinit2",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Projectile_Template::operator=",3,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::allocator<std::_Container_proxy>::allocator<std::_Container_proxy><UI_Component_Graphic_Button>",24,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<UI_Component_Item_Slot_Button,std::allocator<UI_Component_Item_Slot_Button> >::_Move_assign_from",6,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::basic_filebuf<char,std::char_traits<char> >::_Reset_back",17,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Global_Service_Locator::get_Scene_Graph",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"AI_Job_Component::AI_Job_Component",2,0.00,0.00,0.01,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::allocator<std::vector<int,std::allocator<int> > >,std::_Vector_val<std::_Simple_types<std::vector<int,std::allocator<int> > > >,1>::_Get_first",62,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"FC_GetNumCacheLevels",34,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::unique_ptr<std::_Facet_base,std::default_delete<std::_Facet_base> >::unique_ptr<std::_Facet_base,std::default_delete<std::_Facet_base> ><std::default_delete<std::_Facet_base>,0>",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::allocator<std::_Tree_node<std::pair<Coordinate const ,Tile>,void *> >,std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > >,1>::_Compressed_pair<std::allocator<std::_Tree_node<std::pair<Coordinate const ,Tile>,void *> >,std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > >,1><>",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Rechecked<Coordinate *,Coordinate *>",14,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::locale::~locale",8,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::less<Coordinate>,std::_Compressed_pair<std::allocator<std::_Tree_node<std::pair<Coordinate const ,bool>,void *> >,std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,bool> > >,1>,1>::_Compressed_pair<std::less<Coordinate>,std::_Compressed_pair<std::allocator<std::_Tree_node<std::pair<Coordinate const ,bool>,void *> >,std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,bool> > >,1>,1><std::less<Coordinate> const &,std::_Zero_then_variadic_args_t>",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::default_delete<Message_Array>::operator()",1,0.06,0.00,4.72,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::allocator<UI_Component_Graphic_Button>,std::_Vector_val<std::_Simple_types<UI_Component_Graphic_Button> >,1>::_Get_second",220,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"UI_Panel_Console::~UI_Panel_Console",4,0.03,0.00,0.72,0.00,"Project_Valerian.exe",
"UI_Panel_Console::operator=",3,0.02,0.00,0.65,0.00,"Project_Valerian.exe",
"std::unique_ptr<Path_Field,std::default_delete<Path_Field> >::~unique_ptr<Path_Field,std::default_delete<Path_Field> >",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Tree_comp_alloc<std::_Tmap_traits<Coordinate,bool,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,bool> >,0> >::~_Tree_comp_alloc<std::_Tmap_traits<Coordinate,bool,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,bool> >,0> >",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Cursor::Draw",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::allocator<int>::allocator<int>",24,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Ptr_move_cat<Coordinate,Coordinate>",14,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"[MSVCP140D.dll]",1,0.00,0.00,0.00,0.00,"MSVCP140D.dll",
"?_Osfx@?$basic_ostream@DU?$char_traits@D@std@@@std@@QAEXXZ",1,0.00,0.00,0.00,0.00,"MSVCP140D.dll",
"std::_Vector_alloc<std::_Vec_base_types<Coordinate,std::allocator<Coordinate> > >::_Vector_alloc<std::_Vec_base_types<Coordinate,std::allocator<Coordinate> > >",1,0.00,0.00,0.01,0.00,"Project_Valerian.exe",
"std::_Pocma<std::allocator<UI_Component_Graphic_Button> >",9,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"UI_Window_Player_Diagnostic::~UI_Window_Player_Diagnostic",2,0.02,0.00,0.81,0.00,"Project_Valerian.exe",
"mainCRTStartup",1,99.75,0.00,"8,433.93",0.00,"Project_Valerian.exe",
"std::default_delete<Draw_System>::operator()",1,0.48,0.00,40.25,0.00,"Project_Valerian.exe",
"std::_Destroy_range1<std::allocator<Coordinate> >",14,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"main",1,82.20,0.00,"6,950.21",0.00,"Project_Valerian.exe",
"std::_Unchecked<std::vector<int,std::allocator<int> > *>",30,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<Tile_Queue,std::allocator<Tile_Queue> >::size",2,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"AI_Job_Component::Clear_Instruction",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_val<std::_Simple_types<UI_Component_Graphic_Button> >::_Vector_val<std::_Simple_types<UI_Component_Graphic_Button> >",12,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::unique_ptr<Game_Library,std::default_delete<Game_Library> >::unique_ptr<Game_Library,std::default_delete<Game_Library> ><std::default_delete<Game_Library>,0>",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::default_delete<Game_Library>::operator()",1,0.01,0.00,0.81,0.00,"Project_Valerian.exe",
"UI_Panel_Console::Draw",1,0.01,0.00,0.48,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<Tile_Queue,std::allocator<Tile_Queue> > >::_Myfirst",2,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::map<Coordinate,Tile,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,Tile> > >::~map<Coordinate,Tile,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,Tile> > >",1,0.01,0.00,0.88,0.00,"Project_Valerian.exe",
"__scrt_main_policy::set_app_type",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"__scrt_acquire_startup_lock",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::allocator<std::_Tree_node<std::pair<Coordinate const ,bool>,void *> >,std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,bool> > >,1>::_Compressed_pair<std::allocator<std::_Tree_node<std::pair<Coordinate const ,bool>,void *> >,std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,bool> > >,1><>",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Cursor::Update_Grid_Position",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::move<std::allocator<int> &>",57,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"UI_Window_Screen_Buttons::Init",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Facet_Register",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Tree_comp_alloc<std::_Tmap_traits<Coordinate,bool,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,bool> >,0> >::_Getpfirst",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Cursor::Age_Mouse",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::default_delete<std::_Facet_base>,std::_Facet_base *,1>::_Compressed_pair<std::default_delete<std::_Facet_base>,std::_Facet_base *,1><std::_Facet_base * &>",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"__scrt_initialize_crt",1,0.00,0.00,0.01,0.00,"Project_Valerian.exe",
"std::unique_ptr<Global_Service_Locator,std::default_delete<Global_Service_Locator> >::~unique_ptr<Global_Service_Locator,std::default_delete<Global_Service_Locator> >",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Uninitialized_copy<std::vector<int,std::allocator<int> > *,std::vector<int,std::allocator<int> > *,std::allocator<std::vector<int,std::allocator<int> > > >",1,0.00,0.00,0.14,0.00,"Project_Valerian.exe",
"UI_Component_Generic::Change_Offset_Rect",24,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::map<Coordinate,bool,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,bool> > >::__autoclassinit2",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Ptr_copy_cat<int,int>",48,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::basic_filebuf<char,std::char_traits<char> >::_Initcvt",8,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Unique_ptr_base<Cursor,std::default_delete<Cursor> >::_Unique_ptr_base<Cursor,std::default_delete<Cursor> ><Cursor *>",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Unique_ptr_base<std::_Facet_base,std::default_delete<std::_Facet_base> >::_Myptr",2,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Game_Library::`scalar deleting destructor'",1,0.01,0.00,0.81,0.00,"Project_Valerian.exe",
"std::_Tree_comp_alloc<std::_Tmap_traits<Coordinate,Tile,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,Tile> >,0> >::_Getpfirst",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Debug_range<char *>",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<Coordinate,std::allocator<Coordinate> >::vector<Coordinate,std::allocator<Coordinate> >",1,0.00,0.00,0.01,0.00,"Project_Valerian.exe",
"std::basic_string<char,std::char_traits<char>,std::allocator<char> >::_Construct",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Pocma<std::allocator<UI_Component_Item_Slot_Button> >",6,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::move<std::allocator<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > > &>",8,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Object_Service_Locator::Return_Render_Pointer",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::allocator<UI_Component_Item_Slot_Button>,std::_Vector_val<std::_Simple_types<UI_Component_Item_Slot_Button> >,1>::_Get_second",158,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Tree_comp_alloc<std::_Tmap_traits<Coordinate,Tile,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,Tile> >,0> >::_Freeheadnode",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::allocator<UI_Component_Graphic_Button>,std::_Vector_val<std::_Simple_types<UI_Component_Graphic_Button> >,1>::_Get_first",111,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"UI::`scalar deleting destructor'",1,0.01,0.00,1.25,0.00,"Project_Valerian.exe",
"std::vector<std::vector<int,std::allocator<int> >,std::allocator<std::vector<int,std::allocator<int> > > >::_Ucopy<std::vector<int,std::allocator<int> > *>",1,0.00,0.00,0.14,0.00,"Project_Valerian.exe",
"UI_Window_Player_Diagnostic::Push_Message_Into_Stream",2,0.00,0.00,0.04,0.00,"Project_Valerian.exe",
"UI_Window_Generic::operator=",5,0.00,0.00,0.02,0.00,"Project_Valerian.exe",
"std::unique_ptr<std::_Facet_base,std::default_delete<std::_Facet_base> >::~unique_ptr<std::_Facet_base,std::default_delete<std::_Facet_base> >",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"?width@ios_base@std@@QAE_J_J@Z",1,0.00,0.00,0.00,0.00,"MSVCP140D.dll",
"std::_Unique_ptr_base<Scene_Graph,std::default_delete<Scene_Graph> >::_Unique_ptr_base<Scene_Graph,std::default_delete<Scene_Graph> ><Scene_Graph *>",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Unique_ptr_base<Game_Library,std::default_delete<Game_Library> >::get_deleter",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,bool> > >::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,bool> > >",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"?flags@ios_base@std@@QBEHXZ",1,0.00,0.00,0.00,0.00,"MSVCP140D.dll",
"__scrt_narrow_environment_policy::initialize_environment",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Cursor::__autoclassinit2",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_val<std::_Simple_types<Coordinate> >::_Vector_val<std::_Simple_types<Coordinate> >",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Adjust_manually_vector_aligned",3,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::allocator<std::vector<int,std::allocator<int> > >,std::_Vector_val<std::_Simple_types<std::vector<int,std::allocator<int> > > >,1>::_Get_first",20,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Unique_ptr_base<Path_Field,std::default_delete<Path_Field> >::_Unique_ptr_base<Path_Field,std::default_delete<Path_Field> ><Path_Field *>",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Unique_ptr_base<Draw_System,std::default_delete<Draw_System> >::get_deleter",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::unique_ptr<Game_Library,std::default_delete<Game_Library> >::__autoclassinit2",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Unique_ptr_base<Global_Service_Locator,std::default_delete<Global_Service_Locator> >::_Unique_ptr_base<Global_Service_Locator,std::default_delete<Global_Service_Locator> ><Global_Service_Locator *>",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<std::vector<int,std::allocator<int> >,std::allocator<std::vector<int,std::allocator<int> > > > >::~_Vector_alloc<std::_Vec_base_types<std::vector<int,std::allocator<int> >,std::allocator<std::vector<int,std::allocator<int> > > > >",3,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"UI_Component_Message_Stream::Push_Message_Into_Stream",2,0.00,0.00,0.02,0.00,"Project_Valerian.exe",
"std::_Unique_ptr_base<Message_Array,std::default_delete<Message_Array> >::get_deleter",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::unique_ptr<Message_Array,std::default_delete<Message_Array> >::unique_ptr<Message_Array,std::default_delete<Message_Array> ><std::default_delete<Message_Array>,0>",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Tree<std::_Tmap_traits<Coordinate,Tile,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,Tile> >,0> >::~_Tree<std::_Tmap_traits<Coordinate,Tile,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,Tile> >,0> >",1,0.01,0.00,0.88,0.00,"Project_Valerian.exe",
"Render_Component::Adjust_Door_Orientation",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::less<void>::operator()<int const &,int const &>",12,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::unique_ptr<UI,std::default_delete<UI> >::unique_ptr<UI,std::default_delete<UI> ><std::default_delete<UI>,0>",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"AI_Job_Component::Add_Instruction_To_Array",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"FC_GetFilterMode",5,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"AI_Stats_Component::Entity_Manage_Job",2,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::unique_ptr<Global_Service_Locator,std::default_delete<Global_Service_Locator> >::unique_ptr<Global_Service_Locator,std::default_delete<Global_Service_Locator> ><std::default_delete<Global_Service_Locator>,0>",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::default_delete<Game_Library>,Game_Library *,1>::_Compressed_pair<std::default_delete<Game_Library>,Game_Library *,1><Game_Library * &>",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Unique_ptr_base<Cursor,std::default_delete<Cursor> >::get_deleter",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<UI_Component_Graphic_Button,std::allocator<UI_Component_Graphic_Button> >::_Move_assign_from",9,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::default_delete<Scene_Graph>::operator()",1,0.02,0.00,1.37,0.00,"Project_Valerian.exe",
"?_Incref@facet@locale@std@@UAEXXZ",1,0.00,0.00,0.00,0.00,"MSVCP140D.dll",
"UI_Panel_Object_Inventory::operator=",6,0.00,0.00,0.01,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::default_delete<Message_Array>,Message_Array *,1>::_Compressed_pair<std::default_delete<Message_Array>,Message_Array *,1><Message_Array * &>",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Fac_tidy_reg_t::~_Fac_tidy_reg_t",1,0.00,0.00,0.01,0.00,"Project_Valerian.exe",
"std::_Unique_ptr_base<UI,std::default_delete<UI> >::get_deleter",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"UI_Panel_Generic::UI_Panel_Generic",24,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::default_delete<UI>,UI *,1>::_Get_second",6,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
