Function Name,Number of Calls,Elapsed Inclusive Time %,Elapsed Exclusive Time %,Avg Elapsed Inclusive Time,Avg Elapsed Exclusive Time,Module Name,
"std::_Default_allocator_traits<std::allocator<int> >::select_on_container_copy_construction",48,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Uninitialized_backout_al<std::vector<int,std::allocator<int> > *,std::allocator<std::vector<int,std::allocator<int> > > >::__autoclassinit2",10,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<Coordinate,std::allocator<Coordinate> >::_Umove_if_noexcept",14,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::forward<std::vector<int,std::allocator<int> > const &>",72,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"UI::Update",1,0.01,0.00,0.49,0.00,"Project_Valerian.exe",
"std::_Uninitialized_move_al_unchecked<Coordinate,Coordinate,std::allocator<Coordinate> >",14,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<UI_Component_Graphic_Button,std::allocator<UI_Component_Graphic_Button> >::_Umove_if_noexcept",13,0.00,0.00,0.02,0.00,"Project_Valerian.exe",
"std::allocator<UI_Component_Graphic_Button>::allocate",13,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::locale::~locale",8,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::basic_string<char,std::char_traits<char>,std::allocator<char> >::basic_string<char,std::char_traits<char>,std::allocator<char> ><char *,void>",1,0.00,0.00,0.01,0.00,"Project_Valerian.exe",
"Draw_System::Text_Instruction::~Text_Instruction",66,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_String_alloc<std::_String_base_types<char,std::allocator<char> > >::_String_alloc<std::_String_base_types<char,std::allocator<char> > ><std::allocator<char> const &,void>",1,0.00,0.00,0.01,0.00,"Project_Valerian.exe",
"std::basic_filebuf<char,std::char_traits<char> >::~basic_filebuf<char,std::char_traits<char> >",8,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"UI::Collect_Bus_Messages",1,0.00,0.00,0.10,0.00,"Project_Valerian.exe",
"?_Init@?$basic_streambuf@DU?$char_traits@D@std@@@std@@IAEXPAPAD0PAH001@Z",8,0.00,0.00,0.00,0.00,"MSVCP140D.dll",
"AI_Item_Component::Add_Item_To_Inventory",4,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Unique_ptr_base<Scene_Graph,std::default_delete<Scene_Graph> >::_Myptr",12,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::unique_ptr<Global_Service_Locator,std::default_delete<Global_Service_Locator> >::get",6,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"AI_Rel_Component::Update",605,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::min<int>",8,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Pocma<std::allocator<UI_Component_Graphic_Button> >",9,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<UI_Component_Item_Slot_Button,std::allocator<UI_Component_Item_Slot_Button> >::vector<UI_Component_Item_Slot_Button,std::allocator<UI_Component_Item_Slot_Button> >",8,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"__local_stdio_printf_options",40,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Cursor::Collect_Bus_Messages",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Uninitialized_copy_al_unchecked<std::vector<int,std::allocator<int> > *,std::vector<int,std::allocator<int> > *,std::allocator<std::vector<int,std::allocator<int> > > >",1,0.00,0.00,0.24,0.00,"Project_Valerian.exe",
"std::unique_ptr<Game_Library,std::default_delete<Game_Library> >::operator->",7,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::allocator<std::vector<int,std::allocator<int> > >,std::_Vector_val<std::_Simple_types<std::vector<int,std::allocator<int> > > >,1>::_Get_first",59,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::forward<std::vector<int,std::allocator<int> > &>",48,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"ParseCommandLine",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Unique_ptr_base<Cursor,std::default_delete<Cursor> >::_Myptr",4,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::basic_filebuf<char,std::char_traits<char> >::_Initcvt",8,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::allocator<UI_Component_Item_Slot_Button>,std::_Vector_val<std::_Simple_types<UI_Component_Item_Slot_Button> >,1>::_Get_first",32,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Tree_comp_alloc<std::_Tmap_traits<Coordinate,bool,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,bool> >,0> >::_Myproxy",6,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<std::vector<int,std::allocator<int> >,std::allocator<std::vector<int,std::allocator<int> > > > >::_Free_proxy",2,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"UI_Window_Player_Diagnostic::Draw",1,0.00,0.00,0.40,0.00,"Project_Valerian.exe",
"std::_Unchecked<UI_Component_Graphic_Button *>",39,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"UI::Init",1,0.01,0.00,1.01,0.00,"Project_Valerian.exe",
"std::allocator<UI_Component_Graphic_Button>::deallocate",10,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_val<std::_Simple_types<UI_Component_Item_Slot_Button> >::_Vector_val<std::_Simple_types<UI_Component_Item_Slot_Button> >",8,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Scene_Graph::Create_Entity",2,0.00,0.00,0.09,0.00,"Project_Valerian.exe",
"std::_Tree_comp_alloc<std::_Tmap_traits<Coordinate,bool,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,bool> >,0> >::_Alloc_proxy",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Draw_System::Clear_Text_Instruction_Array",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Message_Array::Add_Message",2,0.00,0.00,0.01,0.00,"Project_Valerian.exe",
"std::vector<UI_Component_Graphic_Button,std::allocator<UI_Component_Graphic_Button> >::operator[]",4,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::allocator<UI_Component_Graphic_Button>,std::_Vector_val<std::_Simple_types<UI_Component_Graphic_Button> >,1>::_Get_first",26,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::default_delete<Global_Service_Locator>,Global_Service_Locator *,1>::_Get_second",15,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<Coordinate,std::allocator<Coordinate> > >::_Myproxy",6,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::allocator<std::_Container_proxy>::allocator<std::_Container_proxy><UI_Component_Graphic_Button>",21,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"UI_Panel_Object_Inventory::operator=",6,0.00,0.00,0.01,0.00,"Project_Valerian.exe",
"std::vector<std::vector<int,std::allocator<int> >,std::allocator<std::vector<int,std::allocator<int> > > >::_Buy",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Default_allocator_traits<std::allocator<UI_Component_Graphic_Button> >::max_size",26,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Tree_comp_alloc<std::_Tmap_traits<Coordinate,bool,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,bool> >,0> >::_Buyheadnode",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Tree_comp_alloc<std::_Tmap_traits<Coordinate,bool,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,bool> >,0> >::_Orphan_all",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Unchecked<std::vector<int,std::allocator<int> > *>",30,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<Coordinate,std::allocator<Coordinate> > >::_Alloc_proxy",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<std::vector<int,std::allocator<int> >,std::allocator<std::vector<int,std::allocator<int> > > >::_Tidy",2,0.00,0.00,0.06,0.00,"Project_Valerian.exe",
"main",1,99.97,0.00,"8,312.92",0.00,"Project_Valerian.exe",
"UI_Panel_Object_Inventory::~UI_Panel_Object_Inventory",6,0.00,0.00,0.01,0.00,"Project_Valerian.exe",
"std::_Ptr_copy_cat<int,int>",48,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<std::vector<int,std::allocator<int> >,std::allocator<std::vector<int,std::allocator<int> > > >::_Umove_if_noexcept",9,0.00,0.00,0.04,0.00,"Project_Valerian.exe",
"std::allocator<std::vector<int,std::allocator<int> > >::allocate",10,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Tree_comp_alloc<std::_Tmap_traits<Coordinate,Tile,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,Tile> >,0> >::_Alloc_proxy",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Unique_ptr_base<Draw_System,std::default_delete<Draw_System> >::_Myptr",5,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::unique_ptr<Path_Field,std::default_delete<Path_Field> >::__autoclassinit2",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"pre_cpp_initialization",1,0.00,0.00,0.04,0.00,"Project_Valerian.exe",
"_malloc_dbg",1,0.00,0.00,0.00,0.00,"ucrtbased.dll",
"snprintf",5,0.00,0.00,0.02,0.00,"Project_Valerian.exe",
"std::_Tree<std::_Tmap_traits<Coordinate,bool,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,bool> >,0> >::erase",1,0.00,0.00,0.17,0.00,"Project_Valerian.exe",
"Draw_System::Draw",1,0.01,0.00,1.08,0.00,"Project_Valerian.exe",
"std::unique_ptr<std::_Facet_base,std::default_delete<std::_Facet_base> >::__autoclassinit2",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Unique_ptr_base<Game_Library,std::default_delete<Game_Library> >::_Myptr",8,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::unique_ptr<Global_Service_Locator,std::default_delete<Global_Service_Locator> >::__autoclassinit2",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"UI::Push_Message_To_Console",2,0.00,0.00,0.04,0.00,"Project_Valerian.exe",
"std::_Get_size_of_n<560>",13,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::move<std::allocator<int> &>",57,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::allocator<std::vector<int,std::allocator<int> > >::deallocate",9,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Tree_comp_alloc<std::_Tmap_traits<Coordinate,Tile,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,Tile> >,0> >::_Myproxy",3,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Projectile_Template::operator=",3,0.00,0.00,0.01,0.00,"Project_Valerian.exe",
"std::unique_ptr<Message_Array,std::default_delete<Message_Array> >::unique_ptr<Message_Array,std::default_delete<Message_Array> ><std::default_delete<Message_Array>,0>",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<std::vector<int,std::allocator<int> >,std::allocator<std::vector<int,std::allocator<int> > > > >::_Swap_all",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<std::vector<int,std::allocator<int> >,std::allocator<std::vector<int,std::allocator<int> > > >::vector<std::vector<int,std::allocator<int> >,std::allocator<std::vector<int,std::allocator<int> > > >",1,0.00,0.00,0.25,0.00,"Project_Valerian.exe",
"std::_Default_allocator_traits<std::allocator<Coordinate> >::max_size",28,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Pocma<std::allocator<UI_Component_Item_Slot_Button> >",6,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Tree_comp_alloc<std::_Tmap_traits<Coordinate,Tile,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,Tile> >,0> >::_Construct",1,0.00,0.00,0.04,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<UI_Component_Item_Slot_Button,std::allocator<UI_Component_Item_Slot_Button> > >::~_Vector_alloc<std::_Vec_base_types<UI_Component_Item_Slot_Button,std::allocator<UI_Component_Item_Slot_Button> > >",6,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"UI_Component_Generic::Assign_Panel",12,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"AI_Job_Component::Structure_Send_Out_Mining_Request",2,0.00,0.00,0.03,0.00,"Project_Valerian.exe",
"Global_Service_Locator::Register_Game_Library",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Object::Draw",500,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::allocator<UI_Component_Graphic_Button>::allocator<UI_Component_Graphic_Button>",12,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<UI_Component_Item_Slot_Button,std::allocator<UI_Component_Item_Slot_Button> >::~vector<UI_Component_Item_Slot_Button,std::allocator<UI_Component_Item_Slot_Button> >",6,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::less<void>::operator()<int const &,int const &>",12,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Tree_comp_alloc<std::_Tmap_traits<Coordinate,bool,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,bool> >,0> >::_Freeheadnode",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"UI_Panel_Console::Draw",1,0.00,0.00,0.35,0.00,"Project_Valerian.exe",
"Message_Core::Get_Message_String",2,0.00,0.00,0.01,0.00,"Project_Valerian.exe",
"std::move<std::vector<UI_Component_Graphic_Button,std::allocator<UI_Component_Graphic_Button> > &>",18,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"__crt_fast_encode_pointer<void (__cdecl**)(void)>",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"UI_Panel_Console::~UI_Panel_Console",3,0.03,0.00,0.77,0.00,"Project_Valerian.exe",
"Job_Template::~Job_Template",4,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Rechecked<UI_Component_Graphic_Button *,UI_Component_Graphic_Button *>",13,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Uninitialized_copy<std::vector<int,std::allocator<int> > *,std::vector<int,std::allocator<int> > *,std::allocator<std::vector<int,std::allocator<int> > > >",1,0.00,0.00,0.24,0.00,"Project_Valerian.exe",
"UI_Window_Player_Diagnostic::Push_Message_Into_Stream",2,0.00,0.00,0.03,0.00,"Project_Valerian.exe",
"std::_Unique_ptr_base<Message_Array,std::default_delete<Message_Array> >::_Myptr",3,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Game_Library::Fetch_Entity_Template",2,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Cursor::Get_Camera",381,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Cursor::Update_Grid_Position",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"GetCommandLineW",1,0.00,0.00,0.00,0.00,"KERNEL32.dll",
"AI_Job_Component::Structure_Job_Triage",4,0.00,0.00,0.02,0.00,"Project_Valerian.exe",
"std::unique_ptr<Game_Library,std::default_delete<Game_Library> >::get",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Message_Array::Message_Array",1,0.15,0.00,12.64,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::less<Coordinate>,std::_Compressed_pair<std::allocator<std::_Tree_node<std::pair<Coordinate const ,Tile>,void *> >,std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > >,1>,1>::_Compressed_pair<std::less<Coordinate>,std::_Compressed_pair<std::allocator<std::_Tree_node<std::pair<Coordinate const ,Tile>,void *> >,std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > >,1>,1><std::less<Coordinate> const &,std::_Zero_then_variadic_args_t>",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::allocator<std::vector<int,std::allocator<int> > >,std::_Vector_val<std::_Simple_types<std::vector<int,std::allocator<int> > > >,1>::_Compressed_pair<std::allocator<std::vector<int,std::allocator<int> > >,std::_Vector_val<std::_Simple_types<std::vector<int,std::allocator<int> > > >,1><>",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"UI::Mouse_Event",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"UI_Component_Graphic_Button::operator=",6,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"invoke_main",1,99.97,0.00,"8,312.92",0.00,"Project_Valerian.exe",
"std::unique_ptr<UI,std::default_delete<UI> >::__autoclassinit2",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"UI_Window_Generic::operator=",5,0.00,0.00,0.03,0.00,"Project_Valerian.exe",
"std::_Uninitialized_backout_al<UI_Component_Graphic_Button *,std::allocator<UI_Component_Graphic_Button> >::_Uninitialized_backout_al<UI_Component_Graphic_Button *,std::allocator<UI_Component_Graphic_Button> >",13,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::addressof<std::_Vector_val<std::_Simple_types<UI_Component_Graphic_Button> > >",12,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::allocator<std::_Container_proxy>::allocator<std::_Container_proxy><UI_Component_Item_Slot_Button>",14,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"UI_Window_Generic::is_open",4,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"AI_Stats_Component::AI_Stats_Component",2,0.00,0.00,0.01,0.00,"Project_Valerian.exe",
"std::_Rechecked<Coordinate *,Coordinate *>",14,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::allocator<int>::allocator<int>",24,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::unique_ptr<Draw_System,std::default_delete<Draw_System> >::get",2,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<std::vector<int,std::allocator<int> >,std::allocator<std::vector<int,std::allocator<int> > > > >::_Vector_alloc<std::_Vec_base_types<std::vector<int,std::allocator<int> >,std::allocator<std::vector<int,std::allocator<int> > > > ><std::allocator<std::vector<int,std::allocator<int> > >,void>",2,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Facet_Register",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<Coordinate,std::allocator<Coordinate> >::_Tidy",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"UI_Panel_Structure_Create_Type::Draw",1,0.00,0.00,0.01,0.00,"Project_Valerian.exe",
"std::_Tree_comp_alloc<std::_Tmap_traits<Coordinate,bool,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,bool> >,0> >::_Tree_comp_alloc<std::_Tmap_traits<Coordinate,bool,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,bool> >,0> >",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Job_Template::operator=",4,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Uninitialized_backout_al<UI_Component_Graphic_Button *,std::allocator<UI_Component_Graphic_Button> >::_Release",13,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<Coordinate,std::allocator<Coordinate> > >::_Free_proxy",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Draw_System::Clear_Primitive_Instruction_Array",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::allocator<std::vector<int,std::allocator<int> > >,std::_Vector_val<std::_Simple_types<std::vector<int,std::allocator<int> > > >,1>::_Get_first",20,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Destroy_range1<std::allocator<Coordinate> >",14,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::allocator<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > >::allocator<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > >",8,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"UI_Component_Message_Stream::Push_Message_Into_Stream",2,0.00,0.00,0.01,0.00,"Project_Valerian.exe",
"std::_Ptr_move_cat<Coordinate,Coordinate>",14,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::operator!=<UI_Component_Graphic_Button,UI_Component_Graphic_Button>",9,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Ptr_move_cat<UI_Component_Graphic_Button,UI_Component_Graphic_Button>",13,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Unique_ptr_base<UI,std::default_delete<UI> >::_Myptr",4,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Message_Input::~Message_Input",2,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::unique_ptr<Cursor,std::default_delete<Cursor> >::operator->",3,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Allocate_manually_vector_aligned<std::_Default_allocate_traits>",3,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Tree_comp_alloc<std::_Tmap_traits<Coordinate,bool,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,bool> >,0> >::_Free_proxy",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Global_Service_Locator::__autoclassinit2",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"UI_Window_Screen_Buttons::~UI_Window_Screen_Buttons",1,0.00,0.00,0.04,0.00,"Project_Valerian.exe",
"std::unique_ptr<Message_Array,std::default_delete<Message_Array> >::operator->",2,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::to_string",1,0.00,0.00,0.01,0.00,"Project_Valerian.exe",
"std::_Default_allocator_traits<std::allocator<std::vector<int,std::allocator<int> > > >::max_size",19,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::unique_ptr<Scene_Graph,std::default_delete<Scene_Graph> >::unique_ptr<Scene_Graph,std::default_delete<Scene_Graph> ><std::default_delete<Scene_Graph>,0>",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"UI_Window_Structure_Create::Init",1,0.01,0.00,1.01,0.00,"Project_Valerian.exe",
"std::unique_ptr<Draw_System,std::default_delete<Draw_System> >::operator->",3,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::unique_ptr<UI,std::default_delete<UI> >::operator->",2,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Uninitialized_backout_al<std::vector<int,std::allocator<int> > *,std::allocator<std::vector<int,std::allocator<int> > > >::_Uninitialized_backout_al<std::vector<int,std::allocator<int> > *,std::allocator<std::vector<int,std::allocator<int> > > >",10,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Unique_ptr_base<std::_Facet_base,std::default_delete<std::_Facet_base> >::_Myptr",2,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"FC_GetFilterMode",5,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Render_Component::Draw_With_Animated_Simple_Clip",2,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<Tile_Queue,std::allocator<Tile_Queue> > >::_Mylast",2,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Message_Input::operator=",2,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::unique_ptr<std::_Facet_base,std::default_delete<std::_Facet_base> >::get",2,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::unique_ptr<UI,std::default_delete<UI> >::get",2,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<std::vector<int,std::allocator<int> >,std::allocator<std::vector<int,std::allocator<int> > > >::_Move_from",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Adjust_manually_vector_aligned",2,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"__crt_fast_decode_pointer<void (__cdecl**)(void)>",2,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::move<std::allocator<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > > &>",8,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::move<std::vector<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >,std::allocator<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > > > &>",8,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"UI_Window_Object_Diagnostic::~UI_Window_Object_Diagnostic",2,0.00,0.00,0.03,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::allocator<std::vector<int,std::allocator<int> > >,std::_Vector_val<std::_Simple_types<std::vector<int,std::allocator<int> > > >,1>::_Compressed_pair<std::allocator<std::vector<int,std::allocator<int> > >,std::_Vector_val<std::_Simple_types<std::vector<int,std::allocator<int> > > >,1><std::allocator<std::vector<int,std::allocator<int> > > >",2,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::move<std::allocator<UI_Component_Graphic_Button> &>",9,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::addressof<std::_Vector_val<std::_Simple_types<UI_Component_Item_Slot_Button> > >",8,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<Coordinate,std::allocator<Coordinate> >::__autoclassinit2",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::allocator<UI_Component_Item_Slot_Button>::allocator<UI_Component_Item_Slot_Button>",8,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"__scrt_acquire_startup_lock",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"UI_Panel_Console::operator=",3,0.02,0.00,0.66,0.00,"Project_Valerian.exe",
"std::_Tree_comp_alloc<std::_Tmap_traits<Coordinate,bool,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,bool> >,0> >::_Construct",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Tree<std::_Tmap_traits<Coordinate,bool,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,bool> >,0> >::clear",1,0.00,0.00,0.17,0.00,"Project_Valerian.exe",
"std::unique_ptr<Scene_Graph,std::default_delete<Scene_Graph> >::__autoclassinit2",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Message_Core::operator=",2,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_val<std::_Simple_types<std::vector<int,std::allocator<int> > > >::_Vector_val<std::_Simple_types<std::vector<int,std::allocator<int> > > >",3,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::unique_ptr<std::_Facet_base,std::default_delete<std::_Facet_base> >::release",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"__security_init_cookie",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::allocator<std::_Tree_node<std::pair<Coordinate const ,Tile>,void *> >,std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > >,1>::_Compressed_pair<std::allocator<std::_Tree_node<std::pair<Coordinate const ,Tile>,void *> >,std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > >,1><>",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
